Price,Close,High,Low,Open,Volume
Ticker,WMT,WMT,WMT,WMT,WMT
Date,,,,,
2009-01-02,13.401938438415527,13.479284789382326,13.073803867075107,13.120680809184666,48164400
2009-01-05,13.247239112854004,13.44177569041828,13.050358220193987,13.350367518804813,48063900
2009-01-06,13.130048751831055,13.312866453648693,13.031608966675977,13.268335191710149,57438000
2009-01-07,13.017545700073242,13.174582638396608,12.905042705776502,13.0058281469515,50346000
2009-01-08,12.042519569396973,12.145646642055905,11.79173148071852,12.026112044760659,278516400
2009-01-09,12.089394569396973,12.283931152493967,12.0120482627341,12.089394569396973,86091900
2009-01-12,12.0448637008667,12.2323700477151,11.990956514654087,12.070647147935674,55306200
2009-01-13,12.215963363647461,12.351905508012683,12.084709850604327,12.091741456445776,74980200
2009-01-14,12.084710121154785,12.187837213140913,12.009708112022434,12.019082692593122,61431000
2009-01-15,12.035484313964844,12.15033158701631,11.796415191891738,12.084704190660885,84182100
2009-01-16,12.084710121154785,12.199557450566841,11.955799579744985,12.164399420572481,65023800
2009-01-20,11.850327491760254,12.103459928621366,11.822202410521038,12.04955274058025,67708200
2009-01-21,11.517505645751953,11.794075871091229,11.372188927556888,11.770638080100882,117235200
2009-01-22,11.4542236328125,11.62532111274491,11.196403243448778,11.470629817925792,93343200
2009-01-23,11.332347869873047,11.390943703582538,11.250314239136545,11.271409061146034,69273900
2009-01-26,11.390941619873047,11.482349816242548,11.257343787202185,11.4003162005122,56647200
2009-01-27,11.435471534729004,11.555006141136765,11.374532744369459,11.472973876267451,49435500
2009-01-28,11.421406745910645,11.634693798790444,11.369842548260316,11.604223070257998,73991100
2009-01-29,11.217494010925293,11.501095750306813,11.201087830752618,11.38156117721679,56619300
2009-01-30,11.044057846069336,11.320628121889238,10.997181584961805,11.250313394942474,61844100
2009-02-02,10.915145874023438,11.020617950762965,10.840144536550628,10.915145874023438,62583300
2009-02-03,11.20578384399414,11.250315798632586,10.915149621890025,11.022966051329304,67655400
2009-02-04,10.879985809326172,11.154211648493359,10.849516420656625,10.990145142097573,79518300
2009-02-05,11.381564140319824,11.48000527040783,11.053430392880315,11.055774037719333,99879300
2009-02-06,11.632351875305176,11.737823266000968,11.374532175192408,11.447191198039018,84891300
2009-02-09,11.550322532653809,11.6159499748357,11.430787888148355,11.6159499748357,48831900
2009-02-10,11.184682846069336,11.550317559028752,11.095617644806689,11.484690145106354,76822800
2009-02-11,11.304220199584961,11.372189258981164,11.1917165196118,11.24562370868896,53277900
2009-02-12,11.280776977539062,11.318277967079233,11.02295800973569,11.245619632202507,67178100
2009-02-13,10.90577220916748,11.276094990258384,10.894052641498625,11.191717724125496,77000700
2009-02-17,11.306562423706055,11.456566426287461,11.086244380200007,11.140151565699611,116757300
2009-02-18,11.719075202941895,11.719075202941895,11.372188922502511,11.470630058673132,142068000
2009-02-19,11.824545860290527,11.87610872897719,11.587819626390573,11.587819626390573,81933000
2009-02-20,11.723761558532715,11.871422597341049,11.60891557406142,11.716731293908113,88744200
2009-02-23,11.456567764282227,11.822203233847189,11.435472946027495,11.801108415592457,70857000
2009-02-24,11.721415519714355,11.803449110685944,11.412031652588894,11.433126464372897,78678900
2009-02-25,11.533910751342773,11.733134615226044,11.381562459600817,11.47765926008839,76429800
2009-02-26,11.308906555175781,11.634698040401974,11.283125788093054,11.604227300760941,69507300
2009-02-27,11.540945053100586,11.719075487614983,11.151871141788655,11.219842212537348,84485100
2009-03-02,11.259687423706055,11.59954214411776,11.240937590754653,11.440162193607291,76052400
2009-03-03,11.10499382019043,11.383908340914413,11.015929282069088,11.32999981616531,84125400
2009-03-04,11.365159034729004,11.531569233799106,11.05108779708074,11.240936458478261,95431200
2009-03-05,11.660478591918945,11.953456357521276,11.552664211881174,11.8011080266994,138795600
2009-03-06,11.463595390319824,11.754228748929677,11.27374611536623,11.754228748929677,101318400
2009-03-09,11.135461807250977,11.510472401138074,11.08624192245835,11.381561901784744,79526700
2009-03-10,11.407343864440918,11.465939667182266,11.079210185486007,11.158899457946886,97597500
2009-03-11,11.18648910522461,11.50468940415457,11.113421587762526,11.469333066103246,78197700
2009-03-12,11.535335540771484,11.577761815660724,11.15349502064745,11.283132733790904,75390000
2009-03-13,11.594261169433594,11.660257443043447,11.393912111569371,11.4716947345769,61714500
2009-03-16,11.502336502075195,11.679114217473291,11.46933768949398,11.629616672954935,49141500
2009-03-17,11.78518009185791,11.78518009185791,11.499977172911526,11.52590471099756,55867800
2009-03-18,11.888885498046875,12.044449333401383,11.537687761981637,11.537687761981637,60572700
2009-03-19,11.773393630981445,11.99966885352058,11.693254826842178,11.973741315682965,62254500
2009-03-20,11.688541412353516,11.877104102892057,11.547118720096234,11.818177756333732,78924900
2009-03-23,12.134017944335938,12.134017944335938,11.631970059250872,11.851173970435445,59039100
2009-03-24,12.039737701416016,12.1623041088048,11.924242562598367,12.020881434795168,61909800
2009-03-25,12.181161880493164,12.324940762653675,11.936029035427719,12.084522996355954,70334100
2009-03-26,12.435723304748535,12.492293471533204,12.244804386678313,12.270730581511941,75148500
2009-03-27,12.390936851501465,12.492290812949383,12.26601424008745,12.341439314805854,60853200
2009-03-30,12.200016975402832,12.294299670212752,12.082165629950573,12.256585783064727,50155200
2009-03-31,12.280156135559082,12.362652475299651,12.035024655563864,12.266013597613465,63535800
2009-04-01,12.449859619140625,12.504070870250622,12.07273435392411,12.11044688044576,67957200
2009-04-02,12.643141746520996,12.862347087018698,12.539432925641337,12.572431738574073,65542800
2009-04-03,12.680850982666016,12.798703662584996,12.480503314992983,12.657280986164858,49566900
2009-04-06,12.59363842010498,12.669064821628156,12.468715844965368,12.588924691480509,46532400
2009-04-07,12.348503112792969,12.496995633035676,12.256578015656705,12.482854451612017,42833100
2009-04-08,12.400367736816406,12.49700528704102,12.320227569977426,12.412152738126386,51762900
2009-04-09,11.940743446350098,12.101021049113097,11.70268188404427,11.794607032979128,126973500
2009-04-13,12.145806312561035,12.251874012332404,11.93131607089683,11.97374234158128,58039800
2009-04-14,12.049169540405273,12.091595813799119,11.914818101166695,12.068025811769973,53807100
2009-04-15,12.089234352111816,12.11987561455042,11.93131296207711,11.964311763436557,39026100
2009-04-16,11.96903133392334,12.136381612608378,11.84882241571668,12.091597792201416,63739500
2009-04-17,11.832324028015137,12.079811794479614,11.818181484586544,12.065670599758196,72072000
2009-04-20,11.613115310668945,11.88888943337582,11.594260389797036,11.806393085380675,60895200
2009-04-21,11.745109558105469,11.785179633353447,11.532975531665583,11.705039482857488,46714800
2009-04-22,11.540046691894531,11.839390786385342,11.507047886043155,11.688540643872386,61171500
2009-04-23,11.516477584838867,11.591902661927746,11.377412430367903,11.549475044535178,48756600
2009-04-24,11.283130645751953,11.681469824420496,11.247774973651467,11.507048328897202,80793000
2009-04-27,11.433980941772461,11.535333555071544,11.228918850164716,11.257203253339807,61824300
2009-04-28,11.424554824829102,11.63668753640437,11.320844659974684,11.379769663908432,81424800
2009-04-29,11.891244888305664,12.044451208833799,11.431623229308162,11.514118214135168,102965700
2009-04-30,11.8794584274292,11.985526104313283,11.768678369905357,11.983168565286869,69167100
2009-05-01,11.796961784362793,11.907743187678992,11.603685399183668,11.903028109750196,47331900
2009-05-04,11.983169555664062,12.103378430521973,11.829961875241764,11.834676953684284,63605700
2009-05-05,11.893607139587402,12.110454986587325,11.773398212249417,11.943104695190002,58946100
2009-05-06,11.669682502746582,12.042095461217125,11.565973708784433,11.943099048113337,78267900
2009-05-07,11.759252548217773,12.056239151744672,11.67675619453214,11.98788533839529,93789300
2009-05-08,11.818181037902832,11.879463592167575,11.726255857798597,11.879463592167575,55603800
2009-05-11,11.933677673339844,12.027959056241203,11.721544898988608,11.778113728729423,53983500
2009-05-12,11.997312545776367,12.098665156804289,11.940743740693808,11.992597467156129,51612300
2009-05-13,11.855842590332031,11.919825860463318,11.739724602911556,11.919825860463318,57554400
2009-05-14,11.635457992553711,11.936416425443763,11.552516756212993,11.872433147238635,78991500
2009-05-15,11.410327911376953,11.692328300104515,11.403219865727094,11.602277687436233,60168300
2009-05-18,11.829771995544434,11.843990797457247,11.538293336229666,11.564360687743298,56515200
2009-05-19,11.697064399719238,11.848729334977486,11.694695503780105,11.829770031588266,43863000
2009-05-20,11.59753704071045,11.919822189081431,11.576208838575926,11.791855688233364,60555900
2009-05-21,11.637821197509766,11.737350078448133,11.533551812923436,11.56672855856266,47151000
2009-05-22,11.670998573303223,11.794224555217552,11.637821825872681,11.699434816829847,34034100
2009-05-26,11.848730087280273,12.005132824347154,11.649670948848334,11.65441009700686,52041900
2009-05-27,11.68758773803711,12.043049640663716,11.671000040226627,11.905604841721004,52394400
2009-05-28,11.742091178894043,11.798965028314315,11.592797832658153,11.7326115260009,46216800
2009-05-29,11.787116050720215,11.84162100192059,11.628343057362587,11.825031948955484,38519700
2009-06-01,11.988547325134277,12.014614681701492,11.74920332244603,11.89138865717995,59977500
2009-06-02,11.832140922546387,12.05015800752431,11.81792212222621,11.938779212988841,52197900
2009-06-03,12.057271003723145,12.080969465983065,11.77764216646399,11.789489363623966,59210700
2009-06-04,12.054895401000977,12.0857018932244,11.907970983029923,12.045415750174183,45876000
2009-06-05,12.102289199829102,12.263432410892884,11.898492307337316,12.114139101978113,75981600
2009-06-08,12.040679931640625,12.09992403674443,11.943519924705491,12.083336338185577,56925600
2009-06-09,11.993284225463867,12.12361961314092,11.967215520753129,12.052526967144601,43213800
2009-06-10,11.862950325012207,12.050160959138823,11.78474961605531,12.040681304610244,59491500
2009-06-11,11.68758773803711,11.907973737991332,11.680478337267031,11.860578184850661,64824000
2009-06-12,11.810811996459961,11.815552500261738,11.661518670208359,11.694695416924054,46015200
2009-06-15,11.483789443969727,11.659150143156483,11.426915593748653,11.635453044559256,73821300
2009-06-16,11.434021949768066,11.52170364239063,11.386627759573615,11.495636295391941,62130300
2009-06-17,11.50748348236084,11.585685514110738,11.398474959431065,11.445870500001083,57816000
2009-06-18,11.535923957824707,11.585688406460374,11.469570455657465,11.528814557165393,41781300
2009-06-19,11.415064811706543,11.623602221728017,11.3984757611496,11.623602221728017,71303400
2009-06-22,11.514595031738281,11.588056573965597,11.379519139664781,11.398477088237582,60085200
2009-06-23,11.457724571228027,11.571472296271835,11.434026111525686,11.545404939785149,48711600
2009-06-24,11.495635032653809,11.557248015530456,11.400845306697736,11.493266136991908,50043900
2009-06-25,11.647300720214844,11.718393366653542,11.450611833456133,11.479049434423391,59588700
2009-06-26,11.524070739746094,11.625969859935942,11.476676556948473,11.62123071285201,61609800
2009-06-29,11.554882049560547,11.588058804945131,11.469571942548416,11.543034854898549,51972900
2009-06-30,11.47905158996582,11.630715207658811,11.445874834600552,11.578580500081921,50517300
2009-07-01,11.462461471557617,11.526444723837141,11.415067273412536,11.505116521084108,55294800
2009-07-02,11.325013160705566,11.469567318629363,11.317903761990737,11.436390576619873,59958600
2009-07-06,11.310796737670898,11.417435028820854,11.272880840551826,11.31316631174341,60765600
2009-07-07,11.336864471435547,11.38662891859689,11.310797121783512,11.351083272332927,45279300
2009-07-08,11.462461471557617,11.493269327527413,11.370041293597174,11.40084847157718,56639400
2009-07-09,11.3937349319458,11.576204969286334,11.34634007302686,11.564356424053983,45369600
2009-07-10,11.272883415222168,11.431656440168673,11.220748705781277,11.360563777838347,47913300
2009-07-13,11.33449649810791,11.36056385300082,11.23733783639408,11.279992891682584,48102900
2009-07-14,11.405584335327148,11.410323482580841,11.265769999488889,11.341601101475137,40399200
2009-07-15,11.505114555358887,11.509855059147108,11.365300203141569,11.457720365311415,56225100
2009-07-16,11.495635032653809,11.514592977845023,11.372408388910914,11.45771914227138,56589900
2009-07-17,11.490898132324219,11.543032830789473,11.379519335059404,11.519334377681972,43236900
2009-07-20,11.569099426269531,11.576208826973913,11.426915480120485,11.53118352649918,51321600
2009-07-21,11.578577995300293,11.599906195416851,11.48141800274185,11.590426543371912,51564300
2009-07-22,11.652040481567383,11.737351932979195,11.53118338305537,11.564360133936601,45115500
2009-07-23,11.554882049560547,11.727875228064434,11.526445799216404,11.654412315714302,79989000
2009-07-24,11.59753704071045,11.656781142653324,11.554880636441403,11.566730541613607,39274200
2009-07-27,11.604644775390625,11.635451270064705,11.50037538789742,11.635451270064705,42810600
2009-07-28,11.59279727935791,11.609384976154804,11.531182928442027,11.554880025574578,35418000
2009-07-29,11.699438095092773,11.74683229957712,11.564362171548826,11.592799779023238,49822500
2009-07-30,11.843988418579102,11.943517300019145,11.730240738082104,11.742089285303127,52130700
