Price,Close,High,Low,Open,Volume
Ticker,DIS,DIS,DIS,DIS,DIS
Date,,,,,
2009-01-02,20.259754180908203,20.352922463448518,19.05704296055592,19.277257873069498,9796600
2009-01-05,19.904020309448242,20.327510103266288,19.726155371477635,19.912490299182846,11675100
2009-01-06,20.590072631835938,21.030502390336835,20.158112862785288,20.166582852235532,12070800
2009-01-07,19.63298797607422,20.23434273470047,19.41277307960272,20.23434273470047,12300700
2009-01-08,19.395832061767578,19.666865268929953,19.0655105424741,19.565228623986734,12600700
2009-01-09,18.8961124420166,19.58216700921909,18.828354145741873,19.58216700921909,11489700
2009-01-12,18.514976501464844,19.04010300348991,18.303231579409612,18.887646401132457,11259800
2009-01-13,17.955970764160156,18.57426557390187,17.811984146707985,18.227004016897038,15502200
2009-01-14,17.61717414855957,17.955967263923842,17.295322627545872,17.72728239569855,15482600
2009-01-15,18.09148597717285,18.303230891267155,16.897244790919803,17.617176206452054,18169700
2009-01-16,18.17618179321289,18.752128190864795,17.600237011046396,18.354048352716173,16294800
2009-01-20,17.14286231994629,18.345573094526276,17.06663404711844,18.17617657368996,19725000
2009-01-21,17.98137855529785,18.049136866346878,17.329203801772504,17.65105699086955,17181900
2009-01-22,17.761157989501953,17.955964485336764,17.337668276314627,17.60870304976196,16007900
2009-01-23,17.456253051757812,17.76116466125905,16.92265490803075,17.303796439264367,15436900
2009-01-26,17.667993545532227,18.142301630876272,17.363080397211284,17.85432846090322,10840400
2009-01-27,17.99831771850586,18.210062632841222,17.659526178666376,17.710344505770927,12696600
2009-01-28,18.87070655822754,18.972343208187585,18.294760156835874,18.32863850166075,13079500
2009-01-29,17.99831771850586,18.650492442375295,17.888211073865087,18.574264143975725,11295500
2009-01-30,17.515541076660156,18.337110833268934,17.371554457926077,18.04913759580078,15484400
2009-02-02,17.108985900878906,17.363079095100964,16.80407277542433,17.007347653899004,16499500
2009-02-03,17.464723587036133,17.60871021271074,16.736320467095677,17.600240221143327,27402700
2009-02-04,16.092607498168945,17.01581511019743,15.84698271355362,16.592325439192983,48826100
2009-02-05,15.846983909606934,16.346701888347255,15.389615870454358,15.982502100802709,34993800
2009-02-06,16.473751068115234,16.63467600163254,15.796166533912244,15.889334791042868,20471300
2009-02-09,16.465282440185547,16.787133949299143,16.177309272064583,16.787133949299143,15404300
2009-02-10,15.889338493347168,16.465284916198645,15.787700224114648,16.32976830087894,22253200
2009-02-11,15.669129371643066,16.075679367623092,15.465854373653054,16.050271002553142,19154300
2009-02-12,15.948629379272461,15.990977722573362,15.271046193543576,15.525139484320471,20367000
2009-02-13,15.686064720153809,16.007916301258405,15.584426443471221,15.855459693977322,11804200
2009-02-17,15.110116004943848,15.33880088181058,15.008477743396845,15.304920922799791,21996100
2009-02-18,14.932249069213867,15.254102209643468,14.847552404823748,15.203283887912335,18669100
2009-02-19,14.983071327209473,15.254104572403886,14.584989834780304,15.059299629356097,19575900
2009-02-20,14.847551345825195,15.143992881017617,14.508758250487789,14.610396502186052,22969800
2009-02-23,14.373242378234863,15.110115297359192,14.33089404693985,15.000007051215702,15134700
2009-02-24,15.177872657775879,15.372677554458205,14.373241489065139,14.4918197172291,16498400
2009-02-25,14.703566551208496,15.076236416576943,14.424063344439459,15.059298052140488,16146500
2009-02-26,14.280077934265137,14.906842704155936,14.263137952933768,14.856024375647367,12636900
2009-02-27,14.203848838806152,14.508760408277974,13.907405644040525,14.127620542566834,18621000
2009-03-02,13.59402084350586,14.017510609540127,13.46697423679263,13.95822230077297,17103200
2009-03-03,13.856586456298828,14.136089653292089,13.543203300646823,13.687189893975797,19551300
2009-03-04,14.347833633422852,14.58498686696828,13.627900712691568,13.992102167619466,15800100
2009-03-05,13.543203353881836,14.05986141706113,13.424626729080826,13.975163135566685,17038600
2009-03-06,13.407685279846191,13.907403308847147,12.975725545515612,13.416155268615636,20629300
2009-03-09,13.204412460327148,13.75494889253522,13.09430501233699,13.111244184781707,14569200
2009-03-10,14.068331718444824,14.076801708330457,12.823271476251008,12.899498961993627,24287100
2009-03-11,14.051390647888184,14.381712150358654,13.873524105068133,14.195377233795742,14956900
2009-03-12,14.76285457611084,14.813672899395016,14.034451608601044,14.229256527428195,16768100
2009-03-13,14.508759498596191,14.940719278373813,14.407122853639896,14.940719278373813,17520000
2009-03-16,14.576516151428223,14.983067531718348,14.50028948407681,14.627336083642714,18963300
2009-03-17,15.093174934387207,15.101644923527628,14.534168575001402,14.568048531563084,11424200
2009-03-18,15.338798522949219,15.559013376197738,14.822140535885957,15.008475435333883,16190600
2009-03-19,14.991538047790527,15.499724463931045,14.8052015207528,15.372677859895916,17370100
2009-03-20,14.779794692993164,15.22869284789647,14.466411529611364,15.076236261142371,17766600
2009-03-23,16.024856567382812,16.024856567382812,15.025420226808876,15.101648531800828,15830500
2009-03-24,15.491256713867188,15.838518199431975,15.279511826791815,15.321860158012775,16570800
2009-03-25,15.694535255432129,15.990976873774853,15.127058761698597,15.533608651556325,16019200
2009-03-26,16.143428802490234,16.211187097807137,15.584422462254484,15.82157730360624,15556800
2009-03-27,15.745349884033203,16.05026303744497,15.58442331801196,15.93168480251524,13962400
2009-03-30,15.118585586547852,15.465847079606775,14.85602237324398,15.347270457240894,13150500
2009-03-31,15.381149291992188,15.660652493287213,15.093176100902117,15.296451009527102,14704500
2009-04-01,15.914752960205078,15.940161323076577,15.110121415898236,15.177879742698796,12933600
2009-04-02,17.117456436157227,17.363081288352245,16.21965853894905,16.30435681955028,25194100
2009-04-03,16.939594268798828,17.269915840085012,16.753259313416855,16.863365965350386,18478000
2009-04-06,16.617738723754883,16.939590227259316,16.389053867970432,16.75325531633414,11280900
2009-04-07,16.19424819946289,16.414461440338524,16.11801991781935,16.414461440338524,11623500
2009-04-08,16.39752769470215,16.558452676375452,16.09261448229279,16.253541079451683,12438100
2009-04-09,16.837955474853516,16.998882067796952,16.600802196290083,16.795607136677347,13841800
