Price,Close,High,Low,Open,Volume
Ticker,AAPL,AAPL,AAPL,AAPL,AAPL
Date,,,,,
2009-01-02,2.724325180053711,2.733031814252767,2.5565134984726914,2.578127675285595,746015200
2009-01-05,2.8393025398254395,2.887334824693686,2.7831646377931953,2.7969744081822054,1181608400
2009-01-06,2.792470932006836,2.9170540386010275,2.7735582298678536,2.8804298670681674,1289310400
2009-01-07,2.732130289077759,2.776860078775393,2.709615089822621,2.7561469291491063,753048800
2009-01-08,2.7828643321990967,2.7963738930985484,2.7030108049344865,2.714719117768129,673500800
2009-01-09,2.7192211151123047,2.803277532211779,2.706012567354487,2.798174398192069,546845600
2009-01-12,2.6615829467773438,2.7315295898151293,2.6282604682411135,2.7156185697525492,617716400
2009-01-13,2.6330645084381104,2.6940053403037583,2.592237616106305,2.648975535233538,798397600
2009-01-14,2.561617136001587,2.619255491051116,2.54330464132355,2.5889354733516488,1021664000
2009-01-15,2.5030767917633057,2.5252919816165114,2.4031101408736797,2.418720354432743,1831634000
2009-01-16,2.4715561866760254,2.533097234323614,2.413617836072095,2.530695770304358,1047625600
2009-01-20,2.3475723266601562,2.4616485452259376,2.3475723266601562,2.459547089516113,919914800
2009-01-21,2.4865660667419434,2.4880673073400588,2.3808954424867044,2.3832969063883485,1089270000
2009-01-22,2.6525769233703613,2.701810433387227,2.576326096614698,2.642970868737345,1409528400
2009-01-23,2.6525769233703613,2.697907529042037,2.5967400398914156,2.60634589411856,763770000
2009-01-26,2.6910033226013184,2.7309301869778544,2.6507756489920906,2.6675870974283424,692238400
2009-01-27,2.7237253189086914,2.7483421804817887,2.694005521313811,2.7075142833772112,618038400
2009-01-28,2.8278961181640625,2.8519119674861444,2.746841524469224,2.7654540281404,861406000
2009-01-29,2.7918708324432373,2.83209770185345,2.7798625126105296,2.7945723035938532,592729200
2009-01-30,2.7057132720947266,2.810482661190152,2.702110575565423,2.7798626465763516,651478800
2009-02-02,2.7471401691436768,2.7618499597375377,2.6687878883684637,2.674792048125849,558247200
2009-02-03,2.7912697792053223,2.8032780988830313,2.7102160262512167,2.7594485336828702,599309200
2009-02-04,2.8083813190460205,2.889436082270005,2.79487275965871,2.7984754563341645,808421600
2009-02-05,2.895740509033203,2.9194561433029693,2.780463223385139,2.784966143718484,749246400
2009-02-06,2.9936068058013916,3.0020124315513876,2.911952012511483,2.9125520278536254,687209600
2009-02-09,3.0773611068725586,3.0920708963502683,2.9870005134389674,3.002011312505172,715010800
2009-02-10,2.9368679523468018,3.0773614897789368,2.913752537376244,3.0419383483316804,849060800
2009-02-11,2.9065473079681396,2.9512771004126095,2.8750262675623044,2.893038748721953,674973600
2009-02-12,2.9800968170166016,2.9945066022519375,2.876827658125196,2.876827658125196,817188400
2009-02-13,2.9767956733703613,3.000211303094969,2.9455746333316175,2.9716917350454044,608977600
2009-02-17,2.837801456451416,2.913152076200362,2.830296856175508,2.9080489399965077,678238400
2009-02-18,2.832998514175415,2.8774281043607166,2.783465787811715,2.8534124617304015,684779200
2009-02-19,2.721024513244629,2.829396648010481,2.7051134814846898,2.8029793331559145,922804400
2009-02-20,2.737835645675659,2.7738596195976353,2.6717908584605237,2.6837991837777877,750316000
2009-02-23,2.6102492809295654,2.7618507509273527,2.5970407268970512,2.7513438691537457,786982000
2009-02-24,2.709315061569214,2.7285279740892077,2.611750060082864,2.6252588198016,807105600
2009-02-25,2.7366340160369873,2.789469437346013,2.679295874197958,2.6976083672489697,833053200
2009-02-26,2.677494525909424,2.7894693334225344,2.6705901409209822,2.7618507914391355,629868400
2009-02-27,2.6810967922210693,2.740836591411308,2.631863473242936,2.6396688826066317,706658400
2009-03-02,2.6399691104888916,2.7378351400986847,2.631863692802473,2.6453730562897144,770929600
2009-03-03,2.6528773307800293,2.7240252335554955,2.6381675376035534,2.669688580240545,724340400
2009-03-04,2.736933946609497,2.784966234022796,2.685299763705724,2.7072141503903775,741403600
2009-03-05,2.666987419128418,2.7579480611404192,2.655280105806768,2.715619924927397,706899200
2009-03-06,2.5607151985168457,2.6537774477631717,2.4715550509505957,2.6519759998661865,1011147200
2009-03-09,2.4949722290039062,2.6297624608136574,2.4787619934646665,2.527094295632748,698297600
2009-03-10,2.6606831550598145,2.6768941901539276,2.532497117066491,2.5478071271543223,844258800
2009-03-11,2.7822647094726562,2.823992830265809,2.6892026111119245,2.696106996023727,846372800
2009-03-12,2.8924379348754883,2.8993431206174005,2.7618504433728193,2.788868766200573,768457200
2009-03-13,2.8798282146453857,2.917954620120147,2.852209887893245,2.890936308390616,601168400
2009-03-16,2.8645191192626953,2.9236586948245,2.8272939269678057,2.8978416073990125,797244000
2009-03-17,2.991805076599121,2.992705299873608,2.8540121966757828,2.8591161339764573,786646000
2009-03-18,3.047642946243286,3.106482335958006,2.993607287345089,2.9993104401017265,796037200
2009-03-19,3.050645112991333,3.098076388636626,3.0095172052957744,3.057549498347396,500180800
2009-03-20,3.04974365234375,3.0953744775289307,3.0191236315259617,3.064753655087455,695587200
2009-03-23,3.2319648265838623,3.2469748232101296,3.0545463377958053,3.0833650984416234,666397200
2009-03-24,3.197141647338867,3.2854007951778383,3.1638199622186054,3.1929389357496123,640612000
2009-03-25,3.1968414783477783,3.252979169013278,3.117888982889931,3.2295637478460746,646618000
2009-03-26,3.2983102798461914,3.3016119667647565,3.22956404785166,3.237068446537704,616252000
2009-03-27,3.207648992538452,3.2580827382210535,3.1941402326531034,3.2490768982974876,492872800
2009-03-30,3.1368014812469482,3.152411493802801,3.080363586264739,3.1374016967710685,502796000
2009-03-31,3.155714750289917,3.225661415070037,3.1521120536557157,3.165620813294233,570080000
2009-04-01,3.2628860473632812,3.272191893135876,3.118789028681559,3.124793188030045,589372000
2009-04-02,3.3835670948028564,3.4448083331329267,3.295608142272239,3.3064154314131873,812366800
2009-04-03,3.482032537460327,3.4862354491066663,3.4078831717584985,3.427996304442546,636241200
2009-04-06,3.555882692337036,3.5648885322777963,3.4006783498624795,3.450512080402983,658064400
2009-04-07,3.4523134231567383,3.50244736309614,3.4279969732703157,3.4982444506297816,536580800
2009-04-08,3.4919397830963135,3.5060487578309374,3.4397047922057027,3.4652216712298882,455630000
2009-04-09,3.5895049571990967,3.6024135006304774,3.5411722699122574,3.5549822389841146,530756800
2009-04-13,3.609017848968506,3.631833257680309,3.5723936729580887,3.6027134805475174,389236400
2009-04-14,3.5516788959503174,3.6075167730941122,3.5198576548354086,3.5895042960724477,454622000
2009-04-15,3.5315663814544678,3.54987826800009,3.475128479368479,3.518356828520721,412882400
2009-04-16,3.6459436416625977,3.696977410320488,3.566089898281736,3.5780982210829735,593446000
2009-04-17,3.705082893371582,3.729999761465504,3.609919343506131,3.6378378913792795,497495600
2009-04-20,3.617424249649048,3.6921744552985576,3.5771971701796335,3.6543490403720145,466466000
2009-04-21,3.655247449874878,3.6666557516040728,3.560384152377694,3.5690897812136604,470685600
2009-04-22,3.6477444171905518,3.7630218962668507,3.638437567414287,3.681366915051525,938767200
2009-04-23,3.764521837234497,3.8185584769397987,3.7077837262745135,3.8011468133233826,945156800
2009-04-24,3.719492197036743,3.7567171879049175,3.6915736542914894,3.7417071885184128,540764000
2009-04-27,3.7444090843200684,3.7525147013462226,3.6822672228882856,3.6894726166122225,480690000
2009-04-28,3.719492197036743,3.788838642705684,3.7002792855947253,3.7029807568186577,455856800
2009-04-29,3.756718158721924,3.808052137418761,3.717391701663188,3.748012525168964,458110800
2009-04-30,3.7774312496185303,3.8125543846723318,3.7501131220838735,3.7891385604913648,498489600
2009-05-01,3.8197591304779053,3.841073497194304,3.7765299810583985,3.7765299810583985,397516000
2009-05-04,3.9647574424743652,3.9701607869844784,3.8329689039161465,3.8497801552170654,609358400
2009-05-05,3.9839696884155273,3.9884724079481333,3.936237414388598,3.9551501190232385,398255200
2009-05-06,3.9776651859283447,4.0076851855893345,3.9092189614349313,4.002582050182732,473538800
2009-05-07,3.8743956089019775,3.974362060518964,3.8395718840479676,3.972560812639702,531776000
2009-05-08,3.8782994747161865,3.939540718525973,3.790340514315218,3.873795952856895,467964000
2009-05-11,3.889707088470459,3.931435209710808,3.816157712568998,3.823663315334818,404658800
2009-05-12,3.7351016998291016,3.8939085056726577,3.699978570613072,3.8894053862302056,609481600
2009-05-13,3.587103843688965,3.723095285439545,3.583801154308126,3.6987784332494837,595971600
2009-05-14,3.6909728050231934,3.7083852718027117,3.5934079996797132,3.595809263139329,447826400
2009-05-15,3.675063133239746,3.7411073073833117,3.6507466796485564,3.672060651637392,367567200
2009-05-18,3.802046775817871,3.803548216563584,3.6495451266426575,3.714388849355467,458841600
2009-05-19,3.8260650634765625,3.8819021698348877,3.7747302772368436,3.807152352970325,372422400
2009-05-20,3.7786331176757812,3.878900627994417,3.7615216552554873,3.8314685455710684,388584000
2009-05-21,3.727898597717285,3.805950695153178,3.6891729574879424,3.757018380924785,407946000
2009-05-22,3.6774654388427734,3.727899202478043,3.6549502298015533,3.723996496770165,297998400
2009-05-26,3.9260308742523193,3.9275323153825945,3.739005659504712,3.745310028842165,636927200
2009-05-27,3.9941773414611816,4.052115494250503,3.929933616838322,3.9560517186301376,646422000
2009-05-28,4.054816722869873,4.0644229777131455,3.963555097394246,4.006183429428136,487552800
2009-05-29,4.077030658721924,4.0797321293799955,4.018191104704769,4.06442232600813,456534400
2009-06-01,4.183304309844971,4.202516825838491,4.082736604501491,4.096846384626662,452499600
2009-06-02,4.187507629394531,4.243044533089052,4.153284301604196,4.172498023736717,456223600
2009-06-03,4.231334209442139,4.236137135546467,4.174896320614273,4.202814856690128,565199600
