Price,Close,High,Low,Open,Volume
Ticker,INTC,INTC,INTC,INTC,INTC
Date,,,,,
2009-01-02,9.516945838928223,9.548251701634204,9.059882273593782,9.197627114124629,52208200
2009-01-05,9.335376739501953,9.573300566843612,9.272765583113054,9.435555067412139,57320400
2009-01-06,9.623393058776855,9.71104942456671,9.441819627370128,9.448080924307291,61631400
2009-01-07,9.041102409362793,9.429294323787435,8.97849125327909,9.260242948430582,131389200
2009-01-08,9.10997486114502,9.122496852698355,8.922140210965864,9.04736311204867,63101600
2009-01-09,8.859530448913574,9.141282785929574,8.778135992786758,9.135021490193658,45551100
2009-01-12,8.63412857055664,8.953447465361581,8.527688938954993,8.865791122539642,54082500
2009-01-13,8.558993339538574,8.87831217917286,8.421247852363217,8.508904180040242,65565100
2009-01-14,8.189586639404297,8.53395011340926,8.120714183447296,8.427510483314817,69549600
2009-01-15,8.321066856384277,8.421245143152445,7.957920268294827,8.145754854539986,73153900
2009-01-16,8.602819442749023,8.740564901710657,8.308545840248398,8.690475752471837,83985300
2009-01-20,8.051838874816895,8.602820159456327,8.020533601766886,8.490119862834717,71563900
2009-01-21,8.302285194396973,8.302285194396973,7.826437642430825,8.145756441548356,56622000
2009-01-22,8.02679443359375,8.183323189925046,7.8577436872530555,8.033055727153359,72704000
2009-01-23,8.214628219604492,8.383679545747631,7.876526164427972,8.04557749057111,63162200
2009-01-26,8.377421379089355,8.502644298642489,8.158280822038886,8.189586701204664,49562500
2009-01-27,8.646649360656738,8.734305088116129,8.452553426649775,8.458814720642549,45615800
2009-01-28,8.771872520446777,8.934662586526631,8.63412703398614,8.84700625930443,57065400
2009-01-29,8.371158599853516,8.671694150614167,8.333592029202107,8.671694150614167,51354500
2009-01-30,8.07688045501709,8.452549563342828,8.07688045501709,8.42124370479742,47000100
2009-02-02,8.533950805664062,8.584039977170454,7.982969321983746,8.026797197774332,69886500
2009-02-03,8.596555709838867,8.634122859660101,8.321065467218315,8.558989157127224,56695700
2009-02-04,8.780003547668457,9.210148003189557,8.672467433788182,8.716746797176148,77692400
2009-02-05,9.014054298400879,9.10893883918483,8.558607175463278,8.634514928742679,61024500
2009-02-06,9.317680358886719,9.41256545249754,8.988746936180812,9.134236568485512,62677300
2009-02-09,9.431546211242676,9.520105548677384,9.197497180087879,9.26075393586426,64735500
2009-02-10,8.906516075134277,9.583360502263524,8.881213496641438,9.349311500389495,94001200
2009-02-11,8.906516075134277,9.058331546091313,8.685118060876139,9.020377979982582,57378700
2009-02-12,8.855912208557129,8.855912208557129,8.533303833319874,8.735725094018758,76366300
2009-02-13,8.780003547668457,9.020378354973714,8.761026763825196,8.798980331511716,55953700
2009-02-17,8.356184959411621,8.685118496309816,8.356184959411621,8.577582984769682,60690300
2009-02-18,8.451070785522461,8.666143048280537,8.28027849661887,8.425768201860404,51305600
2009-02-19,8.020927429199219,8.463722976158088,8.01460163202208,8.432094593533622,56175100
2009-02-20,8.084181785583496,8.235997867620544,7.926040511043265,7.926040511043265,73617900
2009-02-23,7.641387939453125,8.166417032732182,7.622411151443134,8.16009123564178,88416500
2009-02-24,8.0525541305542,8.103159897935404,7.6477128175936855,7.69831798171375,74644300
2009-02-25,8.242323875427246,8.526978077104499,7.957669673749992,8.04622901342651,108225000
2009-02-26,8.039900779724121,8.602883819280317,8.008272410623487,8.425765193621153,69012700
2009-02-27,8.058879852294922,8.311906273814479,7.900738565068124,7.907064361339869,69764500
2009-03-02,7.7868781089782715,8.235999438463372,7.7868781089782715,7.913391032087905,64495900
2009-03-03,7.767900466918945,7.9892985276486,7.67934172523603,7.8944133859382415,76602000
2009-03-04,8.071534156799316,8.254978087487421,7.81850765026519,8.033579969677728,84412100
2009-03-05,7.7868781089782715,8.134788496714462,7.780552312007488,7.945019413680614,76644500
2009-03-06,7.850134372711182,8.172742783352762,7.6350620989501286,7.8627859668200495,79191400
2009-03-09,7.938695907592773,8.223350217547926,7.780554557255313,7.799531350382623,87044700
2009-03-10,8.805309295654297,8.824286086326033,8.06520782358231,8.096836210209403,92478000
2009-03-11,8.830605506896973,8.919164804843614,8.628184943888494,8.887536441058323,82085400
2009-03-12,9.184843063354492,9.235448209439564,8.780001291412988,9.007724448795813,84846000
2009-03-13,9.298707962036133,9.298707962036133,8.988751170729198,9.216474416804692,66631100
2009-03-16,9.014054298400879,9.39359366805908,8.944472342043394,9.35563948978878,72651200
2009-03-17,9.425224304199219,9.425224304199219,9.014057031773742,9.058336417131795,64928700
2009-03-18,9.640291213989258,9.747827320714133,9.311357701795144,9.42521900053951,91361600
2009-03-19,9.583357810974121,9.735173842557797,9.311355319377679,9.735173842557797,66560800
2009-03-20,9.26707649230957,9.741500215873424,9.077307485492797,9.608661549145108,84639100
2009-03-23,9.817410469055176,9.830061457137107,9.450522162501883,9.501127924612847,64167500
2009-03-24,9.488480567932129,9.747832273600459,9.488480567932129,9.652947709225677,59468600
2009-03-25,9.45052433013916,9.937599849864656,9.305034615890486,9.539083680069583,94510300
2009-03-26,10.007180213928223,10.051460183468668,9.602338914777542,9.633966688827849,77554300
2009-03-27,9.754152297973633,9.905967752408314,9.65294199501718,9.798431654701835,45694300
2009-03-30,9.311359405517578,9.55173424081039,9.159543307311857,9.545408444372413,55433000
2009-03-31,9.507452964782715,9.722525188081372,9.425219432153167,9.43154522772338,62044500
2009-04-01,9.507452964782715,9.69089681349138,9.248101379014713,9.342986502784687,75052800
2009-04-02,9.93127155303955,10.121041196118995,9.652943185581147,9.728850922160712,77688000
2009-04-03,10.089410781860352,10.095736576111637,9.709872175697324,9.886990191906737,51137100
2009-04-06,10.032483100891113,10.038808897198418,9.773131484903015,9.899644394743412,47650800
2009-04-07,9.7731294631958,9.981875872065652,9.652942374525072,9.868014578393652,52741800
2009-04-08,9.659269332885742,9.95024869874052,9.583360990280656,9.709874492448407,68332300
2009-04-09,10.108386993408203,10.165317931949199,9.868012857974305,9.880663842505133,58560100
2009-04-13,10.108386993408203,10.177969519740936,9.842710285651743,10.00085151348299,45423200
2009-04-14,10.127367973327637,10.367742194165974,9.99452927062165,10.108390584897407,92083600
2009-04-15,9.880666732788086,9.918620904004703,9.558058388860644,9.716199662951222,152727500
2009-04-16,10.051459312438965,10.076761891443235,9.74150196556031,10.01983093786836,68775100
2009-04-17,9.868019104003906,10.05146302026979,9.773133945290406,10.045137222369965,67299700
2009-04-20,9.488480567932129,9.722529682883094,9.488480567932129,9.716203884388415,66489000
2009-04-21,9.716202735900879,9.817413690068214,9.463176858635729,9.475827850868349,85204200
2009-04-22,9.9122953414917,10.190624328266324,9.539081829334558,9.608663774397664,95293600
2009-04-23,9.823735237121582,9.988202297909966,9.551732670868079,9.918620358312289,74517400
2009-04-24,9.880666732788086,9.956574471960234,9.678246094995693,9.874340937041802,67621900
2009-04-27,9.665594100952148,9.886992116762647,9.621314739094473,9.684571487400632,64601800
2009-04-28,9.52010440826416,9.747827615910133,9.513778612792063,9.564383770046723,55510200
2009-04-29,9.709875106811523,9.836388013722908,9.532756433874459,9.61498997418214,60855600
2009-04-30,9.981876373291016,10.222251165963556,9.804758327260055,9.874340265956958,77775200
2009-05-01,10.000853538513184,10.026156115959157,9.792106520507604,9.969225165890457,50861600
2009-05-04,10.53853702545166,10.589142197464344,10.209602804107984,10.304488557338928,88096300
2009-05-05,10.308881759643555,10.54491486228228,10.162159104440923,10.54491486228228,67894300
